"order_id","is_returned","order_sales","order_profit","has_high_discount"
CA-2014-DB13060140-41698,0,457.57,51.48,1
CA-2014-DB13060140-41810,0,1326.69,358.28,0
CA-2014-DB13270140-41675,0,117.14,45.10,1
CA-2014-DB13360140-41961,0,166.44,79.89,0
CA-2014-DB13555140-41749,0,828.84,0.00,0
CA-2014-DB13555140-41901,0,2.82,0.99,1
CA-2014-DB13555140-41922,0,16.23,7.36,0
CA-2014-DB13615140-41911,0,43.18,13.49,1
CA-2014-DB13660140-41806,0,65.97,31.01,0
CA-2014-DC12850140-41894,0,5.46,1.47,0
CA-2014-DC13285140-42001,0,144.36,54.80,0
CA-2014-DD13570140-42002,1,39.13,-8.80,1
CA-2014-DE13255140-41872,0,3.91,1.03,1
CA-2014-DE13255140-41947,0,20.04,8.82,0
CA-2014-DF13135140-41915,0,110.10,37.88,1
CA-2014-DG13300140-41943,0,76.12,22.07,0
CA-2014-DH13075140-41963,0,865.50,323.13,0
CA-2014-DH13675140-41862,0,457.74,72.61,1
CA-2014-DH13675140-41970,0,460.09,15.18,0
CA-2014-DJ13420140-41980,0,119.32,39.77,0
CA-2014-DJ13510140-41867,1,484.79,187.74,0
CA-2014-DK12835140-41723,0,60.08,13.15,1
CA-2014-DK12985140-41966,0,646.20,-8.08,1
CA-2014-DK13150140-41977,0,433.56,78.50,1
CA-2014-DK13225140-41711,0,13.94,6.00,0
CA-2014-DK13375140-41888,0,377.97,109.61,0
CA-2014-DK337523-41705,0,59.82,23.88,0
CA-2014-DL12865140-41818,0,32.76,3.69,1
CA-2014-DL12865140-41926,0,15.38,4.04,1
CA-2014-DL13315140-41656,0,299.96,-5.93,1
CA-2014-DL13315140-41677,0,8.95,-14.77,1
CA-2014-DL13315140-41688,0,54.21,8.81,1
CA-2014-DM12955140-41911,0,795.41,59.66,1
CA-2014-DM12955140-41981,0,100.70,-1.26,1
CA-2014-DM13015140-41895,0,4283.79,1599.69,1
CA-2014-DM13345140-41945,0,5.76,2.82,0
CA-2014-DM13345140-41954,0,7.87,0.89,1
CA-2014-DM13525140-41824,0,242.55,14.49,1
CA-2014-DN13690140-41901,0,587.14,113.59,0
CA-2014-DN13690140-41919,0,123.92,55.76,0
CA-2014-DN13690140-41923,1,36.29,10.37,0
CA-2014-DO13435140-41914,0,212.95,5.53,1
CA-2014-DP13000140-41643,0,16.45,5.55,1
CA-2014-DP13000140-41954,0,153.11,18.69,1
CA-2014-DP13165140-41974,0,1050.60,-41.94,1
CA-2014-DP13390140-41824,1,180.96,67.86,1
CA-2014-DP13390140-41889,0,75.64,30.52,0
CA-2014-DP13390140-41993,0,18.24,-14.59,1
CA-2014-DP300023-41907,0,29.85,6.84,0
CA-2014-DR12940140-41725,1,302.38,22.68,1
CA-2014-DS13030140-41828,1,172.09,29.47,1
CA-2014-DS13180140-41756,0,159.98,57.59,0
CA-2014-DV13465140-41811,0,663.75,9.72,0
CA-2014-DW13195140-41658,0,64.86,6.49,1
CA-2014-DW13195140-41824,0,4.37,0.38,1
CA-2014-DW13195140-41869,0,358.70,48.60,1
CA-2014-DW13480140-41790,1,3745.63,1154.67,0
CA-2014-DW13585140-41874,0,25.50,6.63,0
CA-2014-DW354023-41904,0,428.25,121.35,0
CA-2014-Dl13600140-41727,1,60.24,22.20,0
CA-2014-Dl13600140-41820,0,19.92,6.97,1
CA-2014-Dp13240140-41784,0,48.40,23.23,0
CA-2014-Dp13240140-41922,0,408.47,77.69,0
CA-2014-EA14035140-41943,1,94.26,-4.23,1
CA-2014-EA14035140-41977,1,362.47,-36.78,1
CA-2014-EB13705140-41827,0,699.19,-19.09,1
CA-2014-EB13705140-41987,0,445.80,-108.27,1
CA-2014-EB13840140-41788,0,13.62,6.13,0
CA-2014-EB13870140-41763,0,127.87,-9.13,1
CA-2014-EB13930140-41673,0,199.30,1.35,1
CA-2014-EB14170140-41910,0,817.80,156.61,1
CA-2014-EB14170140-41928,0,5.31,-1.59,1
CA-2014-EB375023-41965,0,172.83,17.85,0
CA-2014-EB384023-41840,0,1443.15,509.19,0
CA-2014-EC14050140-41989,0,5.48,-4.02,1
CA-2014-ED13885140-41859,0,20.88,9.60,0
CA-2014-ED13885140-41965,0,23.68,8.88,1
CA-2014-EH13765140-41740,0,39.68,16.27,0
CA-2014-EH13765140-41929,0,249.47,-12.22,1
CA-2014-EH13945140-41821,0,79.56,22.15,0
CA-2014-EH13990140-41655,0,149.95,65.98,0
CA-2014-EH13990140-41781,0,12.96,6.22,0
CA-2014-EH13990140-41966,0,120.71,-18.11,1
CA-2014-EH14005140-41771,0,405.45,-329.56,1
CA-2014-EH14005140-41979,0,164.88,80.79,0
CA-2014-EH14125140-41930,0,321.55,20.10,1
CA-2014-EH14185140-41780,0,180.93,46.59,0
CA-2014-EH14185140-41936,0,54.48,-9.08,1
CA-2014-EH14185140-41964,0,6.93,-11.08,1
CA-2014-EH394523-41749,0,223.50,35.58,0
CA-2014-EJ13720140-41988,1,92.86,-62.25,1
CA-2014-EJ14155140-41700,0,626.35,-23.49,1
CA-2014-EK13795140-41715,0,1198.33,70.49,0
CA-2014-EM13825140-41974,0,21.19,7.99,0
CA-2014-EM14065140-41841,0,165.94,59.26,0
CA-2014-EM14140140-41838,0,6.10,2.21,1
CA-2014-EM406523-41861,0,138.60,43.68,0
CA-2014-EP13915140-41825,0,559.99,175.00,1
CA-2014-ES14020140-41901,0,31.68,15.22,0
CA-2014-ES14080140-41913,1,598.15,133.77,1
CA-2014-FA14230140-41900,0,7.16,3.58,0
CA-2014-FG14260140-41779,0,711.68,297.09,0
CA-2014-FG14260140-41959,0,34.44,17.22,0
CA-2014-FH14275140-41734,0,436.49,174.21,1
CA-2014-FH14275140-41932,1,788.86,122.97,0
CA-2014-FH14365140-41931,0,426.94,-172.46,1
CA-2014-FM14215140-41708,0,782.63,223.98,0
CA-2014-FM14215140-41802,0,14.52,4.79,0
CA-2014-FM14290140-41876,0,176.80,22.98,0
CA-2014-FO14305140-41798,0,1441.30,245.02,0
CA-2014-FP14320140-41979,0,8.64,2.42,0
CA-2014-FP14320140-41981,0,1110.65,135.59,1
CA-2014-GA14515140-41776,0,3.98,1.44,1
CA-2014-GA14515140-41948,0,43.68,20.97,0
CA-2014-GA14725140-41682,0,535.27,106.78,0
CA-2014-GA14725140-41727,1,205.67,-12.10,0
CA-2014-GA14725140-42002,0,27.97,6.99,1
CA-2014-GB14530140-41756,1,211.58,-33.19,1
CA-2014-GD14590140-41763,0,47.32,22.01,0
CA-2014-GG14650140-41942,0,1007.94,122.55,1
CA-2014-GH14410140-41828,0,68.70,19.62,1
CA-2014-GH14410140-41853,0,93.02,33.72,1
CA-2014-GH14425140-41806,1,3290.52,1073.14,1
CA-2014-GK14620140-41814,0,344.92,38.53,1
CA-2014-GM14440140-41993,0,1897.92,184.91,1
CA-2014-GM14455140-41739,0,758.35,265.42,1
CA-2014-GM14500140-41859,0,5.98,2.69,0
CA-2014-GM14680140-41768,1,1769.78,187.66,1
CA-2014-GM14680140-41861,1,76.28,26.87,0
CA-2014-GM14695140-41733,0,4251.92,112.28,0
CA-2014-GP14740140-41734,0,44.91,-35.93,1
CA-2014-GR14560140-41963,0,12.96,6.22,0
CA-2014-GT14635140-41795,0,1158.44,-292.19,1
CA-2014-GT14710140-41959,0,6160.62,676.46,1
CA-2014-GW14605140-41698,0,513.86,-34.45,1
CA-2014-GW14605140-41846,0,238.00,38.08,0
CA-2014-GZ14470140-41855,0,489.23,41.93,1
CA-2014-GZ14470140-41889,1,49.98,8.50,0
CA-2014-GZ14545140-41909,0,46.26,12.49,0
CA-2014-GZ447023-41742,0,62.58,19.50,0
CA-2014-HA14905140-41819,0,334.77,108.80,1
CA-2014-HA14920140-41922,0,465.49,-56.74,1
CA-2014-HD14785140-41769,0,122.05,-166.88,1
CA-2014-HF14995140-41784,0,225.30,22.53,1
CA-2014-HF14995140-41902,0,451.28,110.42,1
CA-2014-HG14845140-41757,0,69.90,21.60,0
CA-2014-HG14965140-41901,0,8.56,3.85,0
CA-2014-HG15025140-41925,0,2003.12,616.46,1
CA-2014-HH15010140-41879,0,123.28,60.27,0
CA-2014-HK14890140-41799,0,491.55,240.86,0
CA-2014-HL15040140-41770,0,34.79,10.78,0
CA-2014-HM14860140-41840,0,751.88,-79.13,1
CA-2014-HP14815140-41764,0,140.74,52.78,1
CA-2014-HP14815140-41966,0,111.15,48.91,0
CA-2014-HR14830140-41966,0,721.48,79.74,1
CA-2014-IG15085140-41929,1,63.30,28.35,1
CA-2014-IL15100140-41851,0,19.75,6.91,1
CA-2014-IM15055140-41663,0,40.08,19.24,0
CA-2014-IM15070140-41991,0,1979.89,240.60,0
CA-2014-JA15970140-41898,0,318.30,59.62,1
CA-2014-JA15970140-41954,0,641.02,37.31,1
CA-2014-JB15925140-41977,0,250.26,72.58,0
CA-2014-JC15340140-41668,0,3.93,1.33,1
CA-2014-JC15775140-41895,0,149.56,56.13,0
CA-2014-JC15775140-41993,0,17.28,7.95,0
CA-2014-JC16105140-41960,0,67.15,16.79,0
CA-2014-JD15895140-41723,0,66.30,8.62,0
CA-2014-JD15895140-41741,0,630.75,-388.40,1
CA-2014-JD15895140-41839,0,602.43,185.38,0
CA-2014-JD16015140-41915,0,29.24,13.74,0
CA-2014-JD16015140-41917,0,83.92,-13.64,1
CA-2014-JD16015140-41986,1,43.02,-10.40,1
CA-2014-JD16060140-41905,0,211.96,8.48,0
CA-2014-JD16150140-41958,0,730.85,17.56,1
CA-2014-JE15715140-41875,0,38.06,-59.61,1
CA-2014-JE15745140-41811,0,196.75,56.57,1
CA-2014-JF15190140-41957,0,362.18,37.40,1
CA-2014-JF15295140-41711,0,280.28,46.97,1
CA-2014-JF15415140-41806,0,62.02,22.48,1
CA-2014-JF15490140-41930,0,13.44,6.59,0
CA-2014-JG15115140-41919,0,23.47,4.99,1
CA-2014-JG15160140-41788,0,70.37,26.39,1
CA-2014-JG15160140-41810,0,1214.85,352.31,0
CA-2014-JG15805140-41733,0,101.73,7.63,1
CA-2014-JG15805140-41918,0,107.44,10.74,1
CA-2014-JG15805140-41960,0,21.98,9.89,0
CA-2014-JH15985140-41859,1,2060.74,643.98,1
CA-2014-JH543023-41914,0,28.38,5.37,0
CA-2014-JK15205140-41830,0,164.85,47.81,0
CA-2014-JK15625140-41789,0,773.70,230.97,0
CA-2014-JK15625140-41818,0,13.92,4.87,1
CA-2014-JK15625140-41869,0,10.72,1.74,1
CA-2014-JK15625140-41980,0,649.60,66.30,1
CA-2014-JK15640140-41900,0,5.67,0.11,0
CA-2014-JK15640140-41904,0,28.80,10.08,1
CA-2014-JK15730140-41960,0,1109.37,-284.75,1
CA-2014-JK15730140-41973,1,1614.13,72.14,1
CA-2014-JK16120140-41944,0,799.92,239.98,1
CA-2014-JK609023-41941,0,115.74,30.06,0
CA-2014-JL15130140-41837,0,13.90,4.52,1
CA-2014-JL15130140-41882,0,34.75,4.87,1
CA-2014-JL15505140-41956,0,24.24,12.00,0
CA-2014-JL15505140-41972,0,62.28,29.27,0
CA-2014-JL15835140-41746,0,323.46,108.14,1
CA-2014-JL15835140-41900,0,2692.33,-937.41,1
CA-2014-JM15265140-41875,1,176.14,58.70,0
CA-2014-JM15535140-41894,0,267.55,58.99,1
CA-2014-JM15655140-41736,0,21.38,7.72,1
CA-2014-JM15865140-41961,0,4548.81,1228.18,0
CA-2014-JM16195140-41758,0,1000.95,260.25,0
CA-2014-JM16195140-41883,0,90.61,13.91,0
CA-2014-JO15145140-41646,0,12.78,5.24,0
CA-2014-JO15145140-41845,0,111.93,34.70,0
CA-2014-JO15145140-41943,0,75.16,21.11,0
CA-2014-JO15145140-41969,0,199.90,39.98,0
CA-2014-JO15280140-41728,0,0.85,-0.60,1
CA-2014-JO15280140-41987,0,6.16,1.97,0
CA-2014-JP15460140-41874,0,25.95,10.81,1
CA-2014-JP15520140-41872,0,7.63,-1.81,1
CA-2014-JP15520140-41951,1,1517.58,201.22,1
CA-2014-JP16135140-41904,0,18.46,6.92,1
CA-2014-JS15880140-41736,0,172.11,-94.66,1
CA-2014-JS15940140-41761,0,21.56,10.35,0
CA-2014-JS16030140-41698,0,19.46,3.40,1
CA-2014-JS559523-41882,0,137.94,6.87,0
CA-2014-KA16525140-41708,0,108.92,49.01,0
CA-2014-KB16240140-41728,0,1.87,-1.31,1
CA-2014-KB16315140-41876,1,31.40,14.11,0
CA-2014-KB16585140-41732,0,364.93,67.97,0
CA-2014-KB16585140-41867,0,15.55,5.44,1
CA-2014-KB16585140-41988,0,1015.81,102.05,1
CA-2014-KB16600140-42002,0,9.84,2.85,0
CA-2014-KC16255140-41889,0,116.85,43.06,0
CA-2014-KC16675140-41985,1,12.39,5.82,0
CA-2014-KD16270140-41953,0,1639.50,-1340.50,1
CA-2014-KD16345140-41985,0,90.24,41.51,0
CA-2014-KD16495140-41909,0,106.95,35.02,1
CA-2014-KE16420140-41731,0,233.45,85.60,0
CA-2014-KE16420140-41823,0,209.97,65.38,1
CA-2014-KF16285140-41907,0,604.99,82.52,1
CA-2014-KH16330140-41729,0,73.20,5.74,0
CA-2014-KH16330140-41763,0,45.25,3.96,1
CA-2014-KH16330140-41962,0,907.56,251.17,1
CA-2014-KH16360140-41757,0,19.98,5.19,0
CA-2014-KH16360140-41779,0,186.90,-37.61,1
CA-2014-KH16510140-41865,0,30.96,-52.63,1
CA-2014-KH16510140-41916,0,99.98,34.99,0
CA-2014-KH16630140-41943,0,1044.44,127.97,1
CA-2014-KH16690140-41718,0,3769.56,1038.57,0
CA-2014-KH669023-41828,0,51.78,19.14,0
CA-2014-KL16555140-41998,0,855.27,20.88,1
CA-2014-KL16645140-41844,0,8319.29,376.83,0
CA-2014-KL16645140-41861,1,375.34,18.77,0
CA-2014-KM16375140-41839,1,1340.97,-115.86,1
CA-2014-KM16375140-42003,0,2846.22,1071.72,0
CA-2014-KM16660140-41994,0,11.76,3.18,0
CA-2014-KM16720140-41727,0,49.65,20.85,0
CA-2014-KM16720140-41746,0,697.08,61.80,1
CA-2014-KM16720140-41845,0,1891.31,110.70,1
CA-2014-KN16390140-41974,0,119.80,29.95,1
CA-2014-KN16450140-41740,0,1840.05,120.84,1
CA-2014-KN16450140-41988,0,1.17,-0.86,1
CA-2014-KN16705140-41699,0,47.76,22.81,0
CA-2014-KN16705140-41713,0,471.92,29.50,1
CA-2014-KT16465140-41889,0,1166.71,53.92,1
CA-2014-KT16480140-41766,0,1799.97,240.00,1
CA-2014-KT16480140-41770,0,700.06,-130.01,1
CA-2014-KW16570140-41911,0,69.22,11.25,1
CA-2014-LA16780140-41757,0,661.50,68.95,1
CA-2014-LA16780140-41830,0,1368.62,413.62,0
CA-2014-LC16885140-41753,0,302.38,37.80,1
CA-2014-LC16885140-41785,0,1213.49,163.27,1
CA-2014-LC16930140-41691,0,82.63,29.34,0
CA-2014-LC17050140-41671,0,290.67,3.42,0
CA-2014-LC17050140-41944,0,609.43,-131.51,1
CA-2014-LC17140140-41890,1,233.24,-26.01,1
CA-2014-LC714023-41943,0,922.50,135.66,0
CA-2014-LD17005140-41910,0,1609.32,445.89,0
CA-2014-LE16810140-41988,0,129.44,17.72,0
CA-2014-LF17185140-41845,0,2656.72,-3791.16,1
CA-2014-LF17185140-41978,0,23.98,-14.39,1
CA-2014-LF17185140-41996,0,9.57,3.47,1
CA-2014-LH16750140-41902,1,6.57,-5.04,1
CA-2014-LH16900140-41882,0,380.74,65.43,1
CA-2014-LH16900140-41894,0,2.50,-2.00,1
CA-2014-LH16900140-41949,0,123.14,46.18,1
CA-2014-LH17155140-41984,0,30.72,9.58,0
CA-2014-LL16840140-41757,0,17.46,5.94,0
CA-2014-LL16840140-41862,0,286.65,104.88,0
CA-2014-LM17065140-41816,0,616.14,76.10,0
CA-2014-LP17080140-41813,0,4.27,0.96,1
CA-2014-LR16915140-41858,0,2049.82,604.58,1
CA-2014-LR17035140-41888,0,131.84,48.52,1
CA-2014-LS16975140-41931,0,862.20,97.99,1
CA-2014-LS17200140-41929,0,605.34,145.28,0
CA-2014-LS17200140-41968,1,67.11,22.44,1
CA-2014-LS17230140-41646,0,19.44,9.33,0
CA-2014-LS17245140-41968,0,414.63,139.19,1
CA-2014-LS724523-41778,0,22.32,0.87,0
CA-2014-LT16765140-41882,0,53.94,15.64,0
CA-2014-LW16825140-41788,0,765.49,239.35,1
CA-2014-LW16825140-41820,1,581.10,68.36,1
CA-2014-LW16825140-41967,0,371.52,115.88,0
CA-2014-LW17125140-41892,0,127.95,21.75,0
CA-2014-LW17215140-41893,0,3785.29,420.59,0
CA-2014-MA17560140-41858,0,1109.73,436.10,0
CA-2014-MA17560140-41902,0,32.16,11.14,1
CA-2014-MA17560140-41953,0,707.63,115.37,1
CA-2014-MA17995140-41901,0,64.15,18.44,1
CA-2014-MA17995140-41924,0,389.74,35.26,0
CA-2014-MB17305140-41858,0,217.36,-13.83,1
CA-2014-MB18085140-41645,0,19.54,4.88,1
CA-2014-MC17275140-41889,0,1771.52,235.23,1
CA-2014-MC17425140-41788,1,719.98,135.00,1
CA-2014-MC17575140-41974,0,2.39,-6.34,1
CA-2014-MC17590140-41778,0,108.44,-19.34,1
CA-2014-MC17590140-41967,0,1273.63,-117.86,1
CA-2014-MC17605140-41716,0,590.77,68.63,1
CA-2014-MC17635140-41975,0,25.92,12.44,0
CA-2014-MC17845140-41824,0,514.03,179.39,0
CA-2014-MC17845140-41992,0,694.53,216.37,1
CA-2014-MC18100140-41807,0,139.80,12.23,1
CA-2014-MC18100140-41987,0,803.96,-30.96,1
CA-2014-MC18130140-41900,0,92.52,24.98,0
CA-2014-MD17350140-41947,0,1476.84,-127.17,1
CA-2014-MD17350140-42000,0,1049.97,43.26,0
CA-2014-ME17320140-41646,1,4374.88,1343.48,0
CA-2014-ME17725140-41831,0,59.70,16.28,1
CA-2014-ME18010140-41840,0,1173.62,103.17,1
CA-2014-ME18010140-41995,0,5.18,1.81,1
CA-2014-MF18250140-41896,0,103.94,16.89,1
CA-2014-MG17650140-41859,0,1310.34,24.37,1
CA-2014-MG17680140-41933,0,93.89,12.91,1
CA-2014-MG17695140-41998,0,361.61,-22.64,1
CA-2014-MG17875140-41694,0,11.37,-4.52,1
CA-2014-MG17890140-42001,0,8.74,-4.80,1
CA-2014-MG18145140-41726,0,890.84,-152.72,1
CA-2014-MH17290140-41754,0,34.00,12.01,0
CA-2014-MH17440140-41675,0,17.25,6.04,1
CA-2014-MH17455140-41830,0,67.40,29.49,1
CA-2014-MH17455140-41992,0,190.85,-21.47,1
CA-2014-MH17785140-41785,0,926.44,-21.17,1
CA-2014-MH17785140-41911,0,15.24,5.18,0
CA-2014-MH17785140-41960,0,867.74,149.95,0
CA-2014-MH18025140-41827,0,63.88,10.65,0
CA-2014-MH744023-41985,0,326.67,39.03,0
CA-2014-MK17905140-41960,0,392.94,43.22,0
CA-2014-MK790523-41658,1,16.29,5.70,0
CA-2014-ML17395140-41685,0,560.55,114.11,0
CA-2014-ML17395140-41784,0,576.23,79.01,1
CA-2014-ML17395140-41854,0,617.12,256.93,0
CA-2014-ML17395140-41924,0,264.92,36.53,0
CA-2014-ML17410140-41956,0,876.73,254.24,0
CA-2014-ML775523-41811,0,50.88,23.40,0
CA-2014-MM17260140-41786,0,136.96,51.36,1
CA-2014-MM17920140-41653,0,40.85,10.57,1
CA-2014-MM17920140-41877,0,13.36,6.41,0
CA-2014-MM17920140-41907,0,153.82,38.46,1
CA-2014-MM18055140-41739,0,410.10,124.94,1
CA-2014-MM18055140-41784,0,475.78,5.74,1
CA-2014-MM726023-41641,0,314.22,3.12,0
CA-2014-MN17935140-41687,1,9.04,-15.66,1
CA-2014-MN17935140-41830,0,586.34,46.83,1
CA-2014-MO17500140-41970,0,17.25,6.04,1
CA-2014-MP17470140-41727,0,714.96,192.40,1
CA-2014-MP17470140-41793,0,16.22,5.88,1
CA-2014-MP17470140-41959,1,479.90,81.58,0
CA-2014-MP18175140-41967,0,1393.87,17.96,1
CA-2014-MR17545140-41918,0,129.92,21.11,1
CA-2014-MS17365140-41890,0,103.60,51.80,0
CA-2014-MS17365140-41903,0,4.61,1.67,1
CA-2014-MS17365140-41949,0,317.48,90.43,0
CA-2014-MS17530140-41946,0,35.34,13.43,0
CA-2014-MS17530140-41960,0,21.40,-10.74,1
CA-2014-MS17710140-41721,0,40.48,14.57,0
CA-2014-MS17710140-41732,0,84.83,26.16,0
CA-2014-MS17770140-41823,0,37.44,18.56,0
CA-2014-MS17770140-41945,0,286.34,-64.43,1
CA-2014-MS17770140-41969,0,3.76,1.32,0
CA-2014-MS17830140-41649,0,40.54,10.92,1
CA-2014-MS17980140-41819,0,47.23,16.26,1
CA-2014-MV17485140-41660,0,38.66,15.08,0
CA-2014-MV18190140-41670,0,240.50,11.65,0
CA-2014-MW18220140-41875,0,1007.94,75.60,1
CA-2014-MW18220140-41901,0,3519.37,992.71,1
CA-2014-MW18220140-41961,0,503.13,136.45,0
CA-2014-MW18235140-41779,1,3333.90,1449.52,0
CA-2014-MY18295140-41756,0,526.96,141.78,0
CA-2014-MY18295140-41966,0,1661.03,-244.91,1
CA-2014-MZ17515140-41953,1,2158.69,784.80,1
CA-2014-NB18580140-41907,0,143.95,14.40,1
CA-2014-NB18580140-41933,0,129.92,10.39,0
CA-2014-NB18655140-41977,0,521.23,87.38,1
CA-2014-NB858023-41816,0,99.84,32.94,0
CA-2014-NC18340140-41762,0,43.31,4.69,1
CA-2014-NC18415140-41761,0,51.08,18.51,1
CA-2014-NC18415140-41999,0,4.98,-8.47,1
CA-2014-NC18535140-41842,0,992.83,115.03,1
CA-2014-NC18535140-41870,0,1417.35,575.92,0
CA-2014-NC18625140-41940,0,77.86,36.55,0
CA-2014-NC862523-41944,1,102.84,9.24,0
CA-2014-ND18370140-41653,0,545.94,87.35,0
CA-2014-ND18370140-41943,0,599.90,-39.74,1
CA-2014-ND18460140-41677,0,321.56,91.26,0
CA-2014-ND18460140-41900,0,73.92,-45.83,1
CA-2014-NF18385140-41682,0,1508.13,186.74,0
CA-2014-NF18475140-41711,0,91.06,31.87,1
CA-2014-NF18595140-41747,0,76.14,26.65,0
CA-2014-NG18355140-41966,0,508.62,219.08,0
CA-2014-NG18430140-41966,0,2.62,0.43,1
CA-2014-NG18430140-41975,0,479.96,134.39,0
CA-2014-NH18610140-41699,0,154.62,33.20,1
CA-2014-NM18445140-41679,0,14.56,5.53,0
CA-2014-NM18445140-41736,0,499.55,142.48,1
CA-2014-NM18445140-41751,0,48.91,22.99,0
CA-2014-NM18445140-41946,0,4807.37,2242.84,0
CA-2014-NP18325140-41771,0,149.97,52.49,0
CA-2014-NP18325140-41841,1,1136.09,162.75,1
CA-2014-NP18700140-41886,0,264.32,19.82,1
CA-2014-NP18700140-41984,0,4630.51,243.00,1
CA-2014-NP18700140-41994,0,274.09,23.54,1
CA-2014-NR18550140-41796,0,268.94,-209.77,1
CA-2014-NR18550140-41898,0,182.94,85.98,0
CA-2014-NS18640140-41814,0,447.84,11.20,1
CA-2014-NW18400140-41810,0,385.27,-137.96,1
CA-2014-NW18400140-41968,0,1122.97,-249.50,1
CA-2014-ON18715140-41894,0,79.40,5.96,1
CA-2014-ON18715140-41946,0,66.62,7.82,1
CA-2014-ON18715140-41974,0,463.04,169.05,0
CA-2014-PA19060140-41775,0,91.68,45.84,0
CA-2014-PB19105140-41957,0,604.66,204.07,1
CA-2014-PB19150140-41972,0,150.23,-13.01,1
CA-2014-PB19150140-41984,0,23.47,7.63,1
CA-2014-PB19210140-41965,1,62.81,21.20,1
CA-2014-PB880523-41951,0,603.54,18.06,0
CA-2014-PC18745140-42003,0,1573.49,196.69,1
CA-2014-PF19120140-41763,0,40.54,17.68,0
CA-2014-PG18820140-41840,0,35.98,10.07,0
CA-2014-PG18895140-41769,0,225.01,-70.73,1
CA-2014-PJ18835140-41786,0,85.01,7.95,1
CA-2014-PJ19015140-41735,0,8.96,2.78,0
CA-2014-PK18910140-41732,0,18.90,9.07,0
CA-2014-PK19075140-41953,0,665.88,13.32,0
CA-2014-PL18925140-41943,0,65.80,31.83,0
CA-2014-PM18940140-41762,0,46.80,21.06,0
CA-2014-PO18850140-41944,0,88.78,7.77,1
CA-2014-PO18850140-41979,0,105.52,48.54,0
CA-2014-PO18865140-41720,0,935.15,123.70,1
CA-2014-PO18865140-41931,0,211.96,8.48,0
CA-2014-PO19195140-41644,0,288.06,-65.99,1
CA-2014-PO918023-41847,0,56.28,8.40,0
CA-2014-PP18955140-41889,0,176.28,15.13,0
CA-2014-PP18955140-41910,0,2354.98,402.26,0
CA-2014-PR18880140-41886,0,31.98,2.00,1
CA-2014-PS18760140-41804,0,36.54,11.88,1
CA-2014-PS19045140-41992,0,2884.37,623.20,0
CA-2014-PV18985140-41831,1,554.17,-4.56,1
CA-2014-PW19030140-41774,0,232.88,17.47,1
CA-2014-PW19240140-41960,0,181.79,-86.74,1
CA-2014-QJ19255140-41714,0,126.62,41.15,1
CA-2014-RA19285140-41985,0,2.92,0.37,1
CA-2014-RA19885140-41964,0,1022.61,460.34,0
CA-2014-RA19915140-41819,0,5.25,1.64,1
CA-2014-RA19915140-41911,0,48.94,24.47,0
CA-2014-RA19915140-41943,0,2027.15,252.32,1
CA-2014-RA19945140-41879,0,709.05,-436.73,1
CA-2014-RA988523-41890,0,23.70,3.30,0
CA-2014-RB19330140-41959,0,670.38,-90.10,1
CA-2014-RB19435140-41966,0,111.79,43.60,0
CA-2014-RB19465140-41711,0,583.36,158.69,1
CA-2014-RB19465140-41888,0,643.78,178.27,0
CA-2014-RB19645140-41873,0,49.57,17.35,1
CA-2014-RB19645140-41874,0,8.29,2.69,1
CA-2014-RB19645140-41964,0,9.96,4.88,0
CA-2014-RB19795140-41792,0,15.28,7.49,0
CA-2014-RC19825140-41977,0,24.56,6.88,0
CA-2014-RC19960140-41875,0,199.26,67.70,1
CA-2014-RD19480140-41797,0,1745.36,109.52,1
CA-2014-RD19585140-41730,0,1220.67,341.38,0
CA-2014-RD19720140-41839,0,112.54,41.01,1
CA-2014-RD19720140-41859,0,13.81,-7.49,1
CA-2014-RD19720140-41944,0,124.20,40.16,0
CA-2014-RD19810140-41938,0,22.32,7.66,1
CA-2014-RD19900140-41733,0,770.61,50.84,0
CA-2014-RD19900140-41952,0,807.69,136.85,1
CA-2014-RD19930140-41914,1,57.91,-23.29,1
CA-2014-RD966023-41726,0,174.96,84.03,0
CA-2014-RE19405140-42001,0,48.36,6.05,1
CA-2014-RE19450140-41792,0,210.18,-24.87,1
CA-2014-RF19345140-41897,0,33.55,12.58,1
CA-2014-RF19345140-41972,0,6.64,-4.43,1
CA-2014-RF19345140-41985,0,93.17,3.53,1
CA-2014-RF19735140-41856,0,62.91,22.65,0
CA-2014-RF19840140-41954,0,49.63,4.96,1
CA-2014-RF19840140-41989,0,40.05,11.21,0
CA-2014-RH19495140-41873,0,71.84,34.94,0
CA-2014-RH19510140-41958,0,273.96,10.96,0
CA-2014-RL19615140-41977,0,90.58,42.20,0
CA-2014-RM19375140-41769,0,46.86,7.62,1
CA-2014-RM19375140-41810,0,21.40,6.21,0
CA-2014-RM19675140-41956,0,80.62,19.85,0
CA-2014-RM19675140-41961,1,682.91,180.27,0
CA-2014-RP19270140-41930,1,306.11,97.86,1
CA-2014-RP19390140-41782,0,116.28,56.98,0
CA-2014-RP19390140-41894,0,561.73,201.54,0
CA-2014-RP19390140-41945,0,11.64,3.38,0
CA-2014-RP19390140-41973,0,2854.48,686.47,0
CA-2014-RP19390140-41996,0,30.36,8.73,1
CA-2014-RP19390140-41999,1,946.76,-694.29,1
CA-2014-RR19525140-41890,0,2304.37,543.57,0
CA-2014-RS19765140-41735,0,752.92,224.05,0
